diagnostic_only,offline_analysis_only,match_overlap_decomposition,uses_ground_truth_for_analysis_only,ground_truth_does_not_affect_matching,ground_truth_does_not_affect_prediction,ground_truth_does_not_affect_model,source_trace_does_not_affect_matching,source_trace_does_not_affect_learning,counterfactual_L_match_does_not_affect_model,context_variants_do_not_affect_model,uses_compensation,stream_label,actual_record_index,timestamp,field,encoded_column,encoded_value,observe_scenario,scenario_assignment_reason,previous_winner_count,previous_winner_unique_column_count,previous_winner_unique_neuron_count,predicted_cell_count,burst_cell_count,active_cell_count,winner_only_context_count,predicted_only_context_count,burst_only_context_count,predicted_and_burst_context_count,neuron_count,neurons_with_segments,existing_segment_count,existing_synapse_count,segment_age_mean,segment_age_max,segment_weight_sum_mean,segment_overlap_max,segment_overlap_mean,segment_overlap_median,segments_overlap_0,segments_overlap_1,segments_overlap_2,segments_overlap_3,segments_overlap_4_or_more,segments_meeting_L_match,eligible_matching_segments,best_matching_segment_id,best_matching_neuron,best_matching_overlap,L_match,gap_to_L_match,matching_ambiguity_count,multiple_segments_meet_L_match,multiple_neurons_meet_L_match,best_segment_source_count,best_segment_source_active_count,best_segment_source_retention,best_segment_creation_current_jaccard,best_segment_current_context_jaccard,selected_winner_neuron,selected_segment_id,reinforced_segment_id,created_segment_id,created_new_segment,selected_existing_segment,reference_applicability
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,weekday,2,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,2,896,898,30,2,896,0,32,1,1,438,1.0,1,273.34,24,24.0,24.0,0,0,0,0,1,1,1,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,15,24,4,0,1,False,False,438,60,0.136986301369863,0.010893246187363835,0.047021943573667714,15,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,weekday,7,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,2,896,898,30,2,896,0,32,1,1,438,3.0,3,273.28,24,24.0,24.0,0,0,0,0,1,1,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,1,24,4,0,1,False,False,438,60,0.136986301369863,0.010893246187363835,0.047021943573667714,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,weekday,1,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,2,896,898,30,2,896,0,32,1,1,438,3.0,3,273.23,24,24.0,24.0,0,0,0,0,1,1,1,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,15,24,4,0,1,False,False,438,60,0.136986301369863,0.010893246187363835,0.047021943573667714,15,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,weekday,8,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,2,896,898,30,2,896,0,32,1,1,438,4.0,4,272.88,24,24.0,24.0,0,0,0,0,1,1,1,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,29,24,4,0,1,False,False,438,60,0.136986301369863,0.010893246187363835,0.047021943573667714,29,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,weekday,0,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,2,896,898,30,2,896,0,32,1,1,438,4.0,4,272.90999999999997,24,24.0,24.0,0,0,0,0,1,1,1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,4,24,4,0,1,False,False,438,60,0.136986301369863,0.010893246187363835,0.047021943573667714,4,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,weekday,9,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,2,896,898,30,2,896,0,32,1,1,438,4.0,4,272.84999999999997,24,24.0,24.0,0,0,0,0,1,1,1,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,19,24,4,0,1,False,False,438,60,0.136986301369863,0.010893246187363835,0.047021943573667714,19,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,63,27.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,3,3,90,0.6666666666666666,1,14.976666666666667,2,0.6666666666666666,0.0,2,0,1,0,0,0,0,8d4f40714a57a054ae79c1c2f688435f35368666e48dcdd3aba8586c5e37a598,31,2,4,2,0,False,False,30,17,0.5666666666666667,0.018660812294182216,0.018660812294182216,17,e4f833b78a7b8ab053b683ef78f6e9ef801610fe69f7685f1e98d3aa90fb6924,,e4f833b78a7b8ab053b683ef78f6e9ef801610fe69f7685f1e98d3aa90fb6924,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,62,27.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,2,896,898,30,2,896,0,32,3,3,90,0.6666666666666666,1,14.246666666666668,11,3.6666666666666665,0.0,2,0,0,0,1,1,1,1d88d9ff698ffd5cd7e329fe76636ea5a98f9115df518e26d899ae245a4f3134,24,11,4,0,1,False,False,30,19,0.6333333333333333,0.020902090209020903,0.020902090209020903,24,1d88d9ff698ffd5cd7e329fe76636ea5a98f9115df518e26d899ae245a4f3134,1d88d9ff698ffd5cd7e329fe76636ea5a98f9115df518e26d899ae245a4f3134,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,64,27.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,2,2,60,0.5,1,14.985,2,1.0,1.0,1,0,1,0,0,0,0,3af7453fd1bc6c5261812572cd812c2f9101f878e4a72e106c8aa8ae94f7de91,16,2,4,2,0,False,False,30,17,0.5666666666666667,0.018660812294182216,0.018660812294182216,15,cc3e1595ba66b5a4a544c703ddc9c33bb697bf75b6b3eeb26bc619247ab8a702,,cc3e1595ba66b5a4a544c703ddc9c33bb697bf75b6b3eeb26bc619247ab8a702,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,61,27.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,4,4,140,0.75,2,18.04,0,0.0,0.0,4,0,0,0,0,0,0,4381990091c53b87c9b07c31c67d9c863a2320f2852a4adaed168c6c71345bbc,16,0,4,4,0,False,False,30,17,0.5666666666666667,0.018660812294182216,0.018660812294182216,27,d6c9fda03d7e18851326054c0347480549d0d5d08f90244c541da9546fbd8227,,d6c9fda03d7e18851326054c0347480549d0d5d08f90244c541da9546fbd8227,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,65,27.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,2,2,60,0.5,1,14.985,2,1.0,1.0,1,0,1,0,0,0,0,d747791ea9802ff1905e6c6325f5829d4e57b11cd75c67122654c4d841be0d62,20,2,4,2,0,False,False,30,17,0.5666666666666667,0.018660812294182216,0.018660812294182216,8,9547b0c5dcf59a18ec2aa9e4cca2678db74c30bf35f7faf056651267825798e4,,9547b0c5dcf59a18ec2aa9e4cca2678db74c30bf35f7faf056651267825798e4,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,60,27.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,4,4,140,0.75,2,17.1575,0,0.0,0.0,4,0,0,0,0,0,0,ff0ab7317b012a266b069eed9881aac3530f8759a1938dbef203c2fcb415cb4b,22,0,4,4,0,False,False,30,17,0.5666666666666667,0.018660812294182216,0.018660812294182216,29,b1b79215da6f8f38c74936e69eb9163f7cd67a980a452c10ae85ed18d6402198,,b1b79215da6f8f38c74936e69eb9163f7cd67a980a452c10ae85ed18d6402198,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,66,27.0,scenario3,MATCHING_SEGMENT_NOT_ELIGIBLE,30,30,19,2,896,898,30,2,896,0,32,1,1,30,0.0,0,15.0,0,0.0,0.0,1,0,0,0,0,0,0,799e2ff33f3b28532235a62575e156670ee4e7689f48fae11f0ad74b5fccc121,22,0,4,4,0,False,False,30,19,0.6333333333333333,0.020902090209020903,0.020902090209020903,28,3fd74b567865431afa1721aff47aeae325a88ad2d5f5a4f4bf354e4313dd9575,,3fd74b567865431afa1721aff47aeae325a88ad2d5f5a4f4bf354e4313dd9575,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,59,27.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,3,3,123,2.0,4,20.816666666666666,3,1.0,0.0,2,0,0,1,0,0,0,7043dbdb890c786b6ac087e7f3238652b5201618478018a3392c9c4d509dd27e,14,3,4,1,0,False,False,63,29,0.4603174603174603,0.01642935377875137,0.03111587982832618,9,423070bf6c4e90f5ed4af9dffe8a49b46d67d051180c65ddcbd7b8385e5166bf,,423070bf6c4e90f5ed4af9dffe8a49b46d67d051180c65ddcbd7b8385e5166bf,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,67,27.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,19,2,896,898,30,2,896,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,16,877e75b5225a7634bd0a7345aef92096dd677b84977bebe5b11a685c4ebfc6a1,,877e75b5225a7634bd0a7345aef92096dd677b84977bebe5b11a685c4ebfc6a1,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,time,58,27.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,6,6,180,1.0,5,14.448333333333332,2,0.3333333333333333,0.0,5,0,1,0,0,0,0,508334c8f078e1175acbbbc2bb3cb0c0cdd0e968f225ae3025f290ea098734fc,18,2,4,2,0,False,False,30,17,0.5666666666666667,0.018660812294182216,0.018660812294182216,11,33a4f741563ce8008b63b20502b1a51ef56e65feb031e5f9b77d2b7294298682,,33a4f741563ce8008b63b20502b1a51ef56e65feb031e5f9b77d2b7294298682,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,322,19459.0,scenario3,PREDICTED_TIME_INVALID,30,30,19,2,896,898,30,2,896,0,32,1,1,30,6.0,6,14.389999999999999,0,0.0,0.0,1,0,0,0,0,0,0,cd2f6291543f1a899a3808782effefe35434cecaa061c72d0279aff8db6eed1a,22,0,4,4,0,False,False,30,10,0.3333333333333333,0.010893246187363835,0.010893246187363835,5,929909f89217275520c4b9d9a72e0f93e225348dfc30c5058d5abfd0c22d2344,,929909f89217275520c4b9d9a72e0f93e225348dfc30c5058d5abfd0c22d2344,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,321,19459.0,scenario3,PREDICTED_TIME_INVALID,30,30,19,2,896,898,30,2,896,0,32,2,2,60,3.0,6,14.68,0,0.0,0.0,2,0,0,0,0,0,0,b677bae242b2b5dcd91758ff4d56851c9a4c574340f7e6f67248e9940a8efc7d,14,0,4,4,0,False,False,30,11,0.36666666666666664,0.011995637949836423,0.011995637949836423,26,f11189e1327abc3c8b555d42b5f6c47f86acc1b910abe273e039792b4d154811,,f11189e1327abc3c8b555d42b5f6c47f86acc1b910abe273e039792b4d154811,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,323,19459.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,1,1,30,6.0,6,14.389999999999999,0,0.0,0.0,1,0,0,0,0,0,0,6598574e6375a472a37562d941a428f99d6c0610a763ae326613a551a4e802f0,3,0,4,4,0,False,False,30,10,0.3333333333333333,0.010893246187363835,0.010893246187363835,10,e32ffd3290ee5c5786126b2c93455045e3a106bd3fb2886ef2066a0f9a71fc5e,,e32ffd3290ee5c5786126b2c93455045e3a106bd3fb2886ef2066a0f9a71fc5e,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,320,19459.0,scenario1,CORRECTLY_PREDICTED_CELL_AVAILABLE,30,30,19,2,896,898,30,2,896,0,32,3,3,103,2.0,4,17.773333333333333,2,0.6666666666666666,0.0,2,0,1,0,0,0,0,80badce83274d0e2f23c294e132c56cf0460a9f915f17b2215b980dc4585c391,7,2,4,2,0,False,False,43,24,0.5581395348837209,0.023153252480705624,0.026172300981461286,7,80badce83274d0e2f23c294e132c56cf0460a9f915f17b2215b980dc4585c391,80badce83274d0e2f23c294e132c56cf0460a9f915f17b2215b980dc4585c391,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,324,19459.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,1,1,30,6.0,6,14.36,0,0.0,0.0,1,0,0,0,0,0,0,13b85e291d19ec1b87f0d6bc3951760e81f035913d5ccd5b3d8a6a026f243c20,11,0,4,4,0,False,False,30,10,0.3333333333333333,0.010893246187363835,0.010893246187363835,10,c9f78416d60ea8a3fe836c1f096dfad0c57c3bfd98e35897290ad42df38c267b,,c9f78416d60ea8a3fe836c1f096dfad0c57c3bfd98e35897290ad42df38c267b,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,319,19459.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,2,896,898,30,2,896,0,32,2,2,93,2.5,4,25.654999999999998,11,6.5,6.5,0,0,1,0,1,1,1,5c53d30586e78d19cbbb3c9168712f9bffdf5b5b63921a419f54c59c449da698,10,11,4,0,1,False,False,30,11,0.36666666666666664,0.011995637949836423,0.011995637949836423,10,5c53d30586e78d19cbbb3c9168712f9bffdf5b5b63921a419f54c59c449da698,5c53d30586e78d19cbbb3c9168712f9bffdf5b5b63921a419f54c59c449da698,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,325,19459.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,2,2,60,3.5,6,14.66,0,0.0,0.0,2,0,0,0,0,0,0,37c7e8306b5dbb41ea12d8f316d1dced8722c918a16a83eaa3192523f4349c20,20,0,4,4,0,False,False,30,10,0.3333333333333333,0.010893246187363835,0.010893246187363835,5,a9b3659edfd2539f1e41839bcd90d46bd9b466f3e3abf3b40adecac188c5bf91,,a9b3659edfd2539f1e41839bcd90d46bd9b466f3e3abf3b40adecac188c5bf91,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,318,19459.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,3,3,103,2.0,4,17.77,1,0.3333333333333333,0.0,2,1,0,0,0,0,0,880c0f61514a1e35dcaaf42b9db092c644939a4472676c28e261d317841f16a7,22,1,4,3,0,False,False,43,24,0.5581395348837209,0.023153252480705624,0.026172300981461286,0,71b68f7f961ca005e8604835ba5c4fba4fd3d0095d237b7dde92270769d1fc1f,,71b68f7f961ca005e8604835ba5c4fba4fd3d0095d237b7dde92270769d1fc1f,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,326,19459.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,2,2,60,3.0,5,14.715,0,0.0,0.0,2,0,0,0,0,0,0,c4675533cd074716a359f8497e345b2c1ecd5daee9559183a840941afd8cc2bb,4,0,4,4,0,False,False,30,10,0.3333333333333333,0.010893246187363835,0.010893246187363835,20,fdee41935b3ffde6124f3fb9b77c638d87ced43b11650570185cef5bc06b88c7,,fdee41935b3ffde6124f3fb9b77c638d87ced43b11650570185cef5bc06b88c7,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,27,2014-07-01 13:30:00,passenger,317,19459.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,19,2,896,898,30,2,896,0,32,2,2,73,2.5,5,19.145,2,1.0,1.0,1,0,1,0,0,0,0,2a5d5ce08b95f6b85935ce8823d00c813829e250a224bcfb98ab750f04c13dbc,28,2,4,2,0,False,False,43,24,0.5581395348837209,0.023153252480705624,0.026172300981461286,22,cb250be66878d6b447396fa6aeb411b55ca34760a8f891decc62a612ed7faeab,,cb250be66878d6b447396fa6aeb411b55ca34760a8f891decc62a612ed7faeab,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,4,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,0.0,0,282.9,21,21.0,21.0,0,0,0,0,1,1,1,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,30,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,30,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,5,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,0.0,0,282.9,21,21.0,21.0,0,0,0,0,1,1,1,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,10,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,10,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,3,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,1.0,1,282.86,21,21.0,21.0,0,0,0,0,1,1,1,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,4,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,4,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,6,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,1.0,1,282.84,21,21.0,21.0,0,0,0,0,1,1,1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,29,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,29,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,2,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,1.0,1,282.84,21,21.0,21.0,0,0,0,0,1,1,1,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,15,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,15,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,7,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,3.0,3,282.78,21,21.0,21.0,0,0,0,0,1,1,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,1,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,1,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,3.0,3,282.72999999999996,21,21.0,21.0,0,0,0,0,1,1,1,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,15,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,15,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,8,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,4.0,4,282.38,21,21.0,21.0,0,0,0,0,1,1,1,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,29,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,29,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,0,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,4.0,4,282.39,21,21.0,21.0,0,0,0,0,1,1,1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,4,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,4,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,weekday,9,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,21,1,928,929,30,1,928,0,32,1,1,453,4.0,4,282.33,21,21.0,21.0,0,0,0,0,1,1,1,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,19,21,4,0,1,False,False,453,64,0.141280353200883,0.01053740779768177,0.048558421851289835,19,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,time,64,28.0,scenario1,CORRECTLY_PREDICTED_CELL_AVAILABLE,30,30,21,1,928,929,30,1,928,0,32,3,3,90,0.6666666666666666,2,14.986666666666666,3,1.0,0.0,2,0,0,1,0,0,0,46d7d3f800efbca3aa17df89c244c2d8542032c1646cd463efda0930176d764b,23,3,4,1,0,False,False,30,22,0.7333333333333333,0.023479188900747065,0.023479188900747065,23,46d7d3f800efbca3aa17df89c244c2d8542032c1646cd463efda0930176d764b,46d7d3f800efbca3aa17df89c244c2d8542032c1646cd463efda0930176d764b,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,time,63,28.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,21,1,928,929,30,1,928,0,32,4,4,120,0.75,2,14.98,2,0.75,0.5,2,1,1,0,0,0,0,6e50b30356847b91afb74270997a4b3f9c9a0bbf5436b077f546ed49c83f851e,9,2,4,2,0,False,False,30,22,0.7333333333333333,0.023479188900747065,0.023479188900747065,0,1868b37c5a7390e7cba208bb1217ef5fff1e2a6ff7e82b36e52b85cc5335e7ef,,1868b37c5a7390e7cba208bb1217ef5fff1e2a6ff7e82b36e52b85cc5335e7ef,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,28,2014-07-01 14:00:00,time,65,28.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,21,1,928,929,30,1,928,0,32,3,3,90,0.6666666666666666,2,14.986666666666666,3,1.0,0.0,2,0,0,1,0,0,0,b42927aa8333bb0dc84659820336bb6a42cc9c527edf74a5e2809ec04659eba1,31,3,4,1,0,False,False,30,22,0.7333333333333333,0.023479188900747065,0.023479188900747065,6,8fca67fa9e6dd8bf49b490977511c9d491a8e7da104610d5a5d690ed472c3cdd,,8fca67fa9e6dd8bf49b490977511c9d491a8e7da104610d5a5d690ed472c3cdd,True,False,POST_OBSERVATION_CREATED
